Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Lil Jessie,2018-12-15 04:30:49,00:00:02,Autoplayed: user action: None; ,I'm in Love with a Church Girl,,FireTV Stick 2016,00:01:06,00:01:06,US (United States)
Lil Jessie,2018-12-15 04:28:59,00:01:25,Autoplayed: user action: Unspecified; ,Love Beats Rhymes,,FireTV Stick 2016,00:03:43,Not latest view,US (United States)
Lil Jessie,2018-12-15 04:28:18,00:00:05,Autoplayed: user action: None; ,Let the Church Say Amen,,FireTV Stick 2016,01:21:00,01:21:00,US (United States)
Lil Jessie,2018-12-15 04:22:05,00:00:02,Autoplayed: user action: None; ,Skin Wars: Season 1_hook_primary_16x9,,FireTV Stick 2016,00:00:02,00:00:02,US (United States)
Lil Jessie,2018-12-15 04:18:03,00:00:20,Autoplayed: user action: None; ,Killer Kids: Season 1: Occult Killers (Episode 1),,FireTV Stick 2016,00:00:20,00:00:20,US (United States)
Lil Jessie,2018-12-14 08:05:35,01:19:35,,Let the Church Say Amen,,Apple iPhone 6s,01:20:56,Not latest view,US (United States)
Lil Jessie,2018-12-13 19:31:32,01:36:34,Autoplayed: user action: Unspecified; ,Coco (Spanish Version),,FireTV Stick 2016,01:36:34,01:36:34,US (United States)
Lil Jessie,2018-12-12 16:54:27,00:07:26,,Neo Yokio: Season 1: The Sea Beneath 14th St. (Episode 1),,Apple iPhone 6s,00:07:27,00:07:27,US (United States)
Lil Jessie,2018-12-12 07:30:16,01:05:06,,Neo Yokio: Pink Christmas: Neo Yokio: Pink Christmas (Episode 1),,Apple iPhone 6s,01:05:06,01:05:06,US (United States)
Lil Jessie,2018-12-12 06:23:45,00:06:01,,The American Meme,,Apple iPhone 6s,00:16:39,Not latest view,US (United States)
Lil Jessie,2018-12-12 05:45:34,00:10:36,,The American Meme,,Apple iPhone 6s,00:10:37,Not latest view,US (United States)
Lil Jessie,2018-12-12 05:32:44,00:09:28,,ReMastered: Who Killed Jam Master Jay?,,Apple iPhone 6s,00:58:00,00:58:00,US (United States)
Lil Jessie,2018-12-11 20:37:49,00:48:30,,ReMastered: Who Killed Jam Master Jay?,,Apple iPhone 6s,00:48:31,Not latest view,US (United States)
Lil Jessie,2018-12-10 06:23:06,00:08:01,,Dayveon,,Apple iPhone 6s,00:08:02,Not latest view,US (United States)
Lil Jessie,2018-12-09 00:26:56,00:48:35,,#realityhigh,,Apple iPhone 6s,01:15:58,01:15:58,US (United States)
Lil Jessie,2018-12-08 08:05:33,00:10:41,,Mighty Morphin Power Rangers: Season 1: Day of the Dumpster (Episode 1),,Apple iPhone 6s,00:10:42,00:10:42,US (United States)
Lil Jessie,2018-12-08 07:58:55,00:02:09,,Love Beats Rhymes,,Apple iPhone 6s,00:02:20,Not latest view,US (United States)
Lil Jessie,2018-12-08 00:47:31,00:47:30,,The Pixar Story,,Apple iPhone 6s,00:47:30,00:47:30,US (United States)
Lil Jessie,2018-12-06 20:36:16,01:48:17,,The Last Dragon,,FireTV Stick 2016,01:48:17,01:48:17,US (United States)
Lil Jessie,2018-12-06 20:35:35,00:00:08,Autoplayed: user action: Unspecified; ,Love Beats Rhymes,,FireTV Stick 2016,00:00:08,Not latest view,US (United States)
Lil Jessie,2018-12-06 20:32:48,00:00:05,Autoplayed: user action: None; ,The Last Dragon,,FireTV Stick 2016,00:00:05,Not latest view,US (United States)
Lil Jessie,2018-12-04 15:09:59,00:08:15,Autoplayed: user action: None; ,Friday Night Tykes: Season 4: Be the Adult (Episode 5),,FireTV Stick 2016,00:08:17,Not latest view,US (United States)
Lil Jessie,2018-12-04 14:26:22,00:43:23,Autoplayed: user action: None; ,Friday Night Tykes: Season 4: We All Failed Him (Episode 4),,FireTV Stick 2016,00:43:25,00:43:25,US (United States)
Lil Jessie,2018-12-04 13:43:04,00:43:17,Autoplayed: user action: Unspecified; ,Friday Night Tykes: Season 4: God Don't Like Ugly (Episode 3),,FireTV Stick 2016,00:43:17,00:43:17,US (United States)
Lil Jessie,2018-12-04 13:40:03,00:00:01,Autoplayed: user action: None; ,The Emoji Movie,,FireTV Stick 2016,00:00:01,00:00:01,US (United States)
Lil Jessie,2018-12-02 22:11:20,00:43:28,Autoplayed: user action: None; ,Time: The Kalief Browder Story: Season 1: Part 6 - The After Life (Episode 6),,FireTV Stick 2016,00:43:42,Not latest view,US (United States)
Lil Jessie,2018-12-02 21:28:18,00:42:56,Autoplayed: user action: None; ,Time: The Kalief Browder Story: Season 1: Part 5 - Injustice for All (Episode 5),,FireTV Stick 2016,00:43:12,Not latest view,US (United States)
Lil Jessie,2018-12-02 20:45:05,00:42:56,Autoplayed: user action: None; ,Time: The Kalief Browder Story: Season 1: Part 4 - The Witness (Episode 4),,FireTV Stick 2016,00:43:12,Not latest view,US (United States)
Lil Jessie,2018-12-02 20:02:02,00:42:58,Autoplayed: user action: None; ,Time: The Kalief Browder Story: Season 1: Part 3 - The Bing (Episode 3),,FireTV Stick 2016,00:43:12,Not latest view,US (United States)
Lil Jessie,2018-12-02 19:23:52,00:36:06,,Time: The Kalief Browder Story: Season 1: Part 2 - The Island (Episode 2),,Apple iPhone 6s,00:40:23,Not latest view,US (United States)
Lil Jessie,2018-12-02 19:19:02,00:42:56,Autoplayed: user action: None; ,Time: The Kalief Browder Story: Season 1: Part 2 - The Island (Episode 2),,FireTV Stick 2016,00:43:12,Not latest view,US (United States)
Lil Jessie,2018-12-02 18:35:44,00:43:10,Autoplayed: user action: None; ,Time: The Kalief Browder Story: Season 1: Part 1 - The System (Episode 1),,FireTV Stick 2016,00:43:10,00:43:10,US (United States)
Lil Jessie,2018-12-02 18:14:12,00:17:41,,Imperial Dreams,,FireTV Stick 2016,01:17:37,01:17:37,US (United States)
Lil Jessie,2018-12-01 20:46:21,01:21:55,,The Holiday Calendar,,Apple iPhone 6s,01:21:55,Not latest view,US (United States)
Lil Jessie,2018-11-30 10:31:25,00:14:37,Autoplayed: user action: None; ,"Dogs: Season 1: Bravo, Zeus (Episode 2)",,Apple iPhone 6s,00:14:42,00:14:42,US (United States)
Lil Jessie,2018-11-30 09:39:27,00:51:55,,Dogs: Season 1: The Kid with a Dog (Episode 1),,Apple iPhone 6s,00:51:56,00:51:56,US (United States)
Lil Jessie,2018-11-30 08:03:35,01:28:22,,Walt: The Man Behind the Myth,,Apple iPhone 6s,01:28:22,01:28:22,US (United States)
Lil Jessie,2018-11-29 19:36:25,00:26:43,,Stitch! The Movie,,Apple iPhone 6s,00:57:46,00:57:46,US (United States)
Lil Jessie,2018-11-29 06:58:29,00:31:42,,Stitch! The Movie,,Apple iPhone 6s,00:31:33,Not latest view,US (United States)
Lil Jessie,2018-11-29 06:44:44,00:00:05,,Stitch! The Movie,,Apple iPhone 6s,00:00:06,Not latest view,US (United States)
Lil Jessie,2018-11-29 06:30:12,00:12:58,,American Pie Presents: Beta House,,Apple iPhone 6s,00:12:48,00:12:48,US (United States)
Lil Jessie,2018-11-29 06:26:24,00:01:04,,I'm in Love with a Church Girl,,Apple iPhone 6s,00:01:05,Not latest view,US (United States)
Lil Jessie,2018-11-28 05:41:53,01:08:56,,Marvel's Luke Cage: Season 2: They Reminisce Over You (Episode 13),,Apple iPhone 6s,01:09:20,01:09:20,US (United States)
Lil Jessie,2018-11-28 05:08:00,00:31:09,,Marvel's Luke Cage: Season 2: Can't Front On Me (Episode 12),,Apple iPhone 6s,01:00:20,01:00:20,US (United States)
Lil Jessie,2018-11-27 18:55:22,00:13:25,,Marvel's Luke Cage: Season 2: Can't Front On Me (Episode 12),,Apple iPhone 6s,00:29:10,Not latest view,US (United States)
Lil Jessie,2018-11-26 21:19:13,00:14:34,,Marvel's Luke Cage: Season 2: Can't Front On Me (Episode 12),,Apple iPhone 6s,00:15:45,Not latest view,US (United States)
Lil Jessie,2018-11-26 20:53:37,00:09:44,,Marvel's Luke Cage: Season 2: The Creator (Episode 11),,Apple iPhone 6s,00:53:40,00:53:40,US (United States)
Lil Jessie,2018-11-26 16:02:15,00:43:41,,Marvel's Luke Cage: Season 2: The Creator (Episode 11),,Apple iPhone 6s,00:43:55,Not latest view,US (United States)
Lil Jessie,2018-11-26 14:56:45,00:57:15,,Marvel's Luke Cage: Season 2: The Main Ingredient (Episode 10),,Apple iPhone 6s,00:57:16,00:57:16,US (United States)
Lil Jessie,2018-11-26 06:26:35,00:58:06,,Marvel's Luke Cage: Season 2: For Pete's Sake (Episode 9),,Apple iPhone 6s,00:59:22,00:59:22,US (United States)
Lil Jessie,2018-11-26 05:34:04,00:52:00,,"Marvel's Luke Cage: Season 2: If It Ain't Rough, It Ain't Right (Episode 8)",,Apple iPhone 6s,00:53:11,00:53:11,US (United States)
Lil Jessie,2018-11-24 05:57:33,01:18:02,,Lilo & Stitch,,Apple iPhone 6s,01:18:03,01:18:03,US (United States)
Lil Jessie,2018-11-22 18:30:12,00:05:54,,Beyblade: Metal Fusion: Season 1: Pegasus Has Landed (Episode 1),,Apple iPhone 6s,00:05:55,00:05:55,US (United States)
Lil Jessie,2018-11-20 14:43:04,01:28:45,,Guardians of the Galaxy Vol. 2,,Apple iPhone 6s,01:28:46,01:28:46,US (United States)
Lil Jessie,2018-11-20 13:45:53,00:15:44,,The Nineties: Season 1: The One About TV: Part 2 (Episode 2),,Apple iPhone 6s,00:19:01,00:19:01,US (United States)
Lil Jessie,2018-11-20 07:37:03,00:01:59,Autoplayed: user action: None; ,Blue Mountain State: Season 1: Rivalry Weekend (Episode 4),,Apple iPhone 6s,00:02:00,00:02:00,US (United States)
Lil Jessie,2018-11-20 07:15:53,00:21:08,Autoplayed: user action: None; ,Blue Mountain State: Season 1: Pocket P*ssy (Episode 3),,Apple iPhone 6s,00:21:09,00:21:09,US (United States)
Lil Jessie,2018-11-20 06:55:05,00:20:46,Autoplayed: user action: None; ,Blue Mountain State: Season 1: Promise Ring (Episode 2),,Apple iPhone 6s,00:20:47,00:20:47,US (United States)
Lil Jessie,2018-11-20 06:26:54,00:28:08,,"Blue Mountain State: Season 1: It's Called Hazing, Look It Up (Episode 1)",,Apple iPhone 6s,00:28:08,00:28:08,US (United States)
Lil Jessie,2018-11-17 05:46:28,01:30:38,,Paid in Full,,Apple iPhone 6s,01:30:38,Not latest view,US (United States)
Lil Jessie,2018-11-16 21:01:57,00:02:29,,The Nineties: Season 1: The One About TV: Part 2 (Episode 2),,Apple iPhone 6s,00:03:16,Not latest view,US (United States)
Lil Jessie,2018-11-16 20:40:22,00:21:32,,The Nineties: Season 1: The One About TV: Part 1 (Episode 1),,Apple iPhone 6s,00:41:24,00:41:24,US (United States)
Lil Jessie,2018-11-15 16:26:10,00:19:10,,The Nineties: Season 1: The One About TV: Part 1 (Episode 1),,Apple iPhone 6s,00:19:52,Not latest view,US (United States)
Lil Jessie,2018-11-09 02:22:00,00:03:04,,The Eighties: Season 1: Raised on Television Part 1 (Episode 1),,Apple iPhone 6s,00:04:38,00:04:38,US (United States)
Lil Jessie,2018-11-08 05:46:18,00:59:20,,Miss Me This Christmas,,Apple iPhone 6s,01:25:03,01:25:03,US (United States)
Lil Jessie,2018-11-07 17:32:39,00:11:53,,Miss Me This Christmas,,Apple iPhone 6s,00:25:43,Not latest view,US (United States)
Lil Jessie,2018-11-06 16:20:15,00:02:54,,Miss Me This Christmas,,Apple iPhone 6s,00:13:49,Not latest view,US (United States)
Lil Jessie,2018-11-06 16:09:47,00:08:26,,Miss Me This Christmas,,Apple iPhone 6s,00:10:55,Not latest view,US (United States)
Lil Jessie,2018-11-05 20:38:20,00:02:29,,Miss Me This Christmas,,Apple iPhone 6s,00:02:29,Not latest view,US (United States)
Lil Jessie,2018-11-05 17:14:12,00:00:14,,Palm Trees in the Snow,,Apple iPhone 6s,00:00:14,00:00:14,US (United States)
Lil Jessie,2018-10-30 18:53:46,00:12:43,,The Eighties: Season 1: Raised on Television Part 1 (Episode 1),,Apple iPhone 6s,00:12:43,Not latest view,US (United States)
Lil Jessie,2018-10-27 05:46:34,00:02:32,,The Haunting of Hill House: Season 1: Touch (Episode 3),,Apple iPhone 6s,00:14:01,Not latest view,US (United States)
Lil Jessie,2018-10-26 20:14:59,00:10:16,,The Haunting of Hill House: Season 1: Touch (Episode 3),,Apple iPhone 6s,00:11:28,Not latest view,US (United States)
Lil Jessie,2018-10-26 19:24:43,00:49:25,,The Haunting of Hill House: Season 1: Open Casket (Episode 2),,Apple iPhone 6s,00:49:40,00:49:40,US (United States)
Lil Jessie,2018-10-26 18:15:51,01:02:37,,The Haunting of Hill House: Season 1: Steven Sees a Ghost (Episode 1),,Apple iPhone 6s,00:58:28,00:58:28,US (United States)
Lil Jessie,2018-10-25 17:21:43,00:00:03,Autoplayed: user action: None; ,Hip-Hop Evolution: Season 1: The Foundation (Episode 1),,Apple iPhone 6s,00:00:17,Not latest view,US (United States)
Lil Jessie,2018-10-25 16:36:00,00:45:22,Autoplayed: user action: None; ,Hip-Hop Evolution: Season 2: The Southern Way (Episode 1),,Apple iPhone 6s,00:46:00,Not latest view,US (United States)
Lil Jessie,2018-10-25 15:44:46,00:40:48,Autoplayed: user action: None; ,Hip-Hop Evolution: Season 2: New York State of Mind (Episode 4),,Apple iPhone 6s,00:40:57,Not latest view,US (United States)
Lil Jessie,2018-10-25 14:43:47,00:51:08,,Hip-Hop Evolution: Season 2: Do the Knowledge (Episode 3),,Apple iPhone 6s,00:50:18,Not latest view,US (United States)
Lil Jessie,2018-10-25 13:46:54,00:44:11,,Hip-Hop Evolution: Season 2: Out the Trunk: The Bay (Episode 2),,Apple iPhone 6s,00:44:12,Not latest view,US (United States)
Lil Jessie,2018-10-24 23:35:46,00:20:41,,Stranger Things: Stranger Things 2: Chapter Nine: The Gate (Episode 9),,Apple iPhone 6s,00:43:37,00:43:37,US (United States)
Lil Jessie,2018-10-24 06:00:30,00:46:40,,Burning Sands,,Apple iPhone 6s,01:42:22,Not latest view,US (United States)
Lil Jessie,2018-10-21 04:56:28,00:55:42,,Burning Sands,,Apple iPhone 6s,00:55:42,Not latest view,US (United States)
Lil Jessie,2018-10-15 03:21:54,01:33:01,,Paid in Full,,Apple iPhone 6s,01:33:02,Not latest view,US (United States)
Lil Jessie,2018-10-15 03:20:48,00:00:06,Autoplayed: user action: None; ,Drug Lords: Season 2: Christopher Coke: Jamaica’s Narco Prince (Episode 3),,Apple iPhone 6s,00:00:12,Not latest view,US (United States)
Lil Jessie,2018-10-15 02:10:09,00:41:11,,Drug Lords: Season 2: Jemeker Thompson: Crack Queen of L.A (Episode 2),,Apple iPhone 6s,00:41:11,00:41:11,US (United States)
Lil Jessie,2018-10-12 22:43:47,01:33:05,Autoplayed: user action: Unspecified; ,Paid in Full,,Samsung 2017 Kant-S DTV Smart TV,01:33:05,Not latest view,US (United States)
Lil Jessie,2018-10-12 20:43:34,01:49:20,Autoplayed: user action: Unspecified; ,Tales From the Hood 2,,Samsung 2017 Kant-S DTV Smart TV,01:47:17,Not latest view,US (United States)
Lil Jessie,2018-10-12 20:41:58,00:01:19,Autoplayed: user action: None; ,Hard to Get,,Samsung 2017 Kant-S DTV Smart TV,00:05:37,00:05:37,US (United States)
Lil Jessie,2018-10-12 19:16:18,01:24:27,Autoplayed: user action: Unspecified; ,Truth or Dare,,Samsung 2017 Kant-S DTV Smart TV,01:25:24,01:25:24,US (United States)
Lil Jessie,2018-10-11 23:23:25,01:29:08,Autoplayed: user action: Unspecified; ,Lila & Eve,,Samsung 2017 Kant-S DTV Smart TV,01:29:08,01:29:08,US (United States)
Lil Jessie,2018-10-04 13:53:55,01:00:04,,Brotherly Love,,Apple iPhone 6s,01:23:32,01:23:32,US (United States)
Lil Jessie,2018-10-04 04:05:57,01:33:04,,Teeth,,Apple iPhone 6s,01:33:45,01:33:45,US (United States)
Lil Jessie,2018-10-03 23:13:56,00:25:33,,Brotherly Love,,Apple iPhone 6s,00:23:37,Not latest view,US (United States)
Lil Jessie,2018-10-01 07:13:39,00:52:18,,Honey: Rise Up and Dance,,Apple iPhone 6s,01:40:08,Not latest view,US (United States)
Lil Jessie,2018-10-01 07:13:28,00:00:05,,Honey: Rise Up and Dance,,Apple iPhone 6s,00:47:55,Not latest view,US (United States)
Lil Jessie,2018-09-30 09:57:26,00:00:34,,Honey: Rise Up and Dance,,Apple iPhone 6s,00:47:50,Not latest view,US (United States)
Lil Jessie,2018-09-29 14:55:36,00:47:16,,Honey: Rise Up and Dance,,Apple iPhone 6s,00:47:15,Not latest view,US (United States)
Lil Jessie,2018-09-29 07:01:32,01:38:12,,Paid in Full,,Apple iPhone 6s,01:38:12,Not latest view,US (United States)
Lil Jessie,2018-09-26 06:13:37,01:37:30,,Roxanne Roxanne,,Apple iPhone 6s,01:40:12,Not latest view,US (United States)
Lil Jessie,2018-09-25 13:51:39,00:08:48,,Naruto: Season 3: Long Time No See: Jiraiya Returns! (Episode 1),,Apple iPhone 6s,00:10:14,00:10:14,US (United States)
Lil Jessie,2018-09-19 23:56:15,00:02:43,,Roxanne Roxanne,,Apple iPhone 6s,00:02:42,Not latest view,US (United States)
Lil Jessie,2018-09-16 06:26:42,00:00:08,,Stray Bullet,,Apple iPhone 6s,00:02:13,00:02:13,US (United States)
Lil Jessie,2018-09-16 05:17:18,01:04:45,,The After Party,,Apple iPhone 6s,01:27:15,Not latest view,US (United States)
Lil Jessie,2018-09-16 01:37:36,01:37:21,Autoplayed: user action: Unspecified; ,'Til Death Do Us Part,,FireTV Stick 2016,01:38:29,01:38:29,US (United States)
Lil Jessie,2018-09-16 00:36:17,00:58:57,Autoplayed: user action: Unspecified; ,Katt Williams: Great America,,FireTV Stick 2016,00:59:59,00:59:59,US (United States)
Lil Jessie,2018-09-16 00:34:34,00:01:01,Autoplayed: user action: Unspecified; ,Katt Williams: Great America,,FireTV Stick 2016,00:01:01,Not latest view,US (United States)
Lil Jessie,2018-09-14 22:41:17,01:38:40,Autoplayed: user action: Unspecified; ,Coraline,,FireTV Stick 2016,01:38:40,01:38:40,US (United States)
Lil Jessie,2018-09-14 21:12:40,01:28:09,Autoplayed: user action: Unspecified; ,All Hallows' Eve,,FireTV Stick 2016,01:28:09,01:28:09,US (United States)
Lil Jessie,2018-09-14 21:04:57,00:06:48,Autoplayed: user action: Unspecified; ,Trick or Treaters,,FireTV Stick 2016,00:06:48,00:06:48,US (United States)
Lil Jessie,2018-09-14 19:22:37,01:41:17,Autoplayed: user action: Unspecified; ,Let It Shine,,FireTV Stick 2016,01:41:17,01:41:17,US (United States)
Lil Jessie,2018-09-14 19:22:25,00:00:01,Autoplayed: user action: None; ,Coco,,FireTV Stick 2016,00:49:10,00:49:10,US (United States)
Lil Jessie,2018-09-14 19:22:02,00:00:04,Autoplayed: user action: None; ,Trick or Treaters,,FireTV Stick 2016,00:00:04,Not latest view,US (United States)
Lil Jessie,2018-09-13 20:22:50,00:20:18,,An Extremely Goofy Movie,,FireTV Stick 2016,00:20:18,Not latest view,US (United States)
Lil Jessie,2018-09-13 19:01:08,01:20:30,Autoplayed: user action: Unspecified; ,Carter High,,FireTV Stick 2016,01:12:20,Not latest view,US (United States)
Lil Jessie,2018-09-13 19:00:53,00:00:01,Autoplayed: user action: None; ,42,,FireTV Stick 2016,00:00:01,00:00:01,US (United States)
Lil Jessie,2018-09-13 17:35:19,00:00:07,,The Kissing Booth,,Apple iPhone 6s,00:00:07,00:00:07,US (United States)
Lil Jessie,2018-09-13 15:46:17,01:32:23,,Stephen King's Children of the Corn,,Apple iPhone 6s,01:32:23,01:32:23,US (United States)
Lil Jessie,2018-09-13 15:39:52,00:03:40,,Hellbound: Hellraiser II,,Apple iPhone 6s,00:06:33,00:06:33,US (United States)
Lil Jessie,2018-09-09 04:17:00,00:18:52,,The After Party,,Apple iPhone 6s,00:18:53,Not latest view,US (United States)
Lil Jessie,2018-09-01 19:36:58,00:22:50,Autoplayed: user action: None; ,Stranger Things: Stranger Things 2: Chapter Nine: The Gate (Episode 9),,Apple iPhone 6s,00:22:55,Not latest view,US (United States)
Lil Jessie,2018-09-01 18:52:03,00:44:45,Autoplayed: user action: None; ,Stranger Things: Stranger Things 2: Chapter Eight: The Mind Flayer (Episode 8),,Apple iPhone 6s,00:44:50,00:44:50,US (United States)
Lil Jessie,2018-09-01 18:09:34,00:42:23,Autoplayed: user action: None; ,Stranger Things: Stranger Things 2: Chapter Seven: The Lost Sister (Episode 7),,Apple iPhone 6s,00:42:28,00:42:28,US (United States)
Lil Jessie,2018-09-01 17:08:50,00:49:06,,Stranger Things: Stranger Things 2: Chapter Six: The Spy (Episode 6),,Apple iPhone 6s,00:48:56,00:48:56,US (United States)
Lil Jessie,2018-08-29 03:43:24,00:20:13,,Year One,,Apple iPhone 6s,00:58:59,00:58:59,US (United States)
Lil Jessie,2018-08-26 05:51:24,01:08:18,,An Extremely Goofy Movie,,Apple iPhone 6s,01:08:18,Not latest view,US (United States)
Lil Jessie,2018-08-26 05:50:06,00:00:40,,Hard to Get,,Apple iPhone 6s,00:04:18,Not latest view,US (United States)
Lil Jessie,2018-08-20 03:16:36,01:08:11,,'Til Death Do Us Part,,Apple iPhone 6s,01:08:30,Not latest view,US (United States)
Lil Jessie,2018-08-11 08:45:45,00:01:30,,Coco,,Apple iPhone 6s,00:49:10,Not latest view,US (United States)
Lil Jessie,2018-08-11 05:58:05,00:48:10,,Coco,,Apple iPhone 6s,00:47:40,Not latest view,US (United States)
Lil Jessie,2018-08-10 18:09:58,01:19:54,,The Preacher's Son,,Apple iPhone 6s,01:36:01,01:36:01,US (United States)
Lil Jessie,2018-08-10 17:25:36,00:17:16,,The Preacher's Son,,Apple iPhone 6s,00:17:17,Not latest view,US (United States)
Lil Jessie,2018-08-10 17:23:09,00:02:14,,Hard to Get,,Apple iPhone 6s,00:02:14,Not latest view,US (United States)
Lil Jessie,2018-08-10 06:52:42,00:44:11,,Van Helsing,,Apple iPhone 6s,01:16:27,01:16:27,US (United States)
Lil Jessie,2018-08-07 20:52:12,00:00:03,Autoplayed: user action: None; ,The Flash: Season 1: Pilot (Episode 1),,FireTV Stick 2016,00:00:03,00:00:03,US (United States)
Lil Jessie,2018-08-07 19:35:16,00:09:10,Autoplayed: user action: None; ,QB1: Beyond the Lights: Season 1: On to the Next (Episode 10),,FireTV Stick 2016,00:09:10,00:09:10,US (United States)
Lil Jessie,2018-08-07 18:58:13,00:37:00,Autoplayed: user action: Unspecified; ,QB1: Beyond the Lights: Season 1: Sacrifice (Episode 9),,FireTV Stick 2016,00:37:29,00:37:29,US (United States)
Lil Jessie,2018-08-07 18:33:48,00:24:22,Autoplayed: user action: Unspecified; ,QB1: Beyond the Lights: Season 1: Make or Break (Episode 8),,FireTV Stick 2016,00:33:21,00:33:21,US (United States)
Lil Jessie,2018-08-07 01:16:40,00:08:29,,QB1: Beyond the Lights: Season 1: Make or Break (Episode 8),,Apple iPhone 6s,00:09:00,Not latest view,US (United States)
Lil Jessie,2018-08-07 00:42:58,00:33:37,,QB1: Beyond the Lights: Season 1: Significant Others (Episode 7),,Apple iPhone 6s,00:33:37,00:33:37,US (United States)
Lil Jessie,2018-08-07 00:06:29,00:34:49,,QB1: Beyond the Lights: Season 1: A Storm is Brewing (Episode 6),,Apple iPhone 6s,00:33:14,00:33:14,US (United States)
Lil Jessie,2018-08-06 23:38:30,00:26:38,,QB1: Beyond the Lights: Season 1: Sibling Rivalry (Episode 5),,Apple iPhone 6s,00:31:00,00:31:00,US (United States)
Lil Jessie,2018-08-05 14:02:37,00:03:57,Autoplayed: user action: Unspecified; ,QB1: Beyond the Lights: Season 1: Sibling Rivalry (Episode 5),,FireTV Stick 2016,00:04:22,Not latest view,US (United States)
Lil Jessie,2018-08-05 13:30:31,00:32:04,Autoplayed: user action: None; ,QB1: Beyond the Lights: Season 1: Being King (Episode 4),,FireTV Stick 2016,00:32:04,00:32:04,US (United States)
Lil Jessie,2018-08-05 12:59:10,00:31:19,,QB1: Beyond the Lights: Season 1: Don't Mess with Texas (Episode 3),,FireTV Stick 2016,00:31:19,00:31:19,US (United States)
Lil Jessie,2018-08-05 12:24:40,00:33:25,Autoplayed: user action: Unspecified; ,QB1: Beyond the Lights: Season 1: Kick Off (Episode 2),,FireTV Stick 2016,00:33:53,00:33:53,US (United States)
Lil Jessie,2018-08-04 19:19:16,00:31:34,,QB1: Beyond the Lights: Season 1: The Journey Begins (Episode 1),,Apple iPhone 6s,00:32:02,00:32:02,US (United States)
Lil Jessie,2018-08-04 19:17:50,00:00:48,,Marching Orders: Season 1: You Ain't Gonna Survive (Episode 4),,Apple iPhone 6s,00:00:59,00:00:59,US (United States)
Lil Jessie,2018-08-04 19:07:49,00:09:59,,Marching Orders: Season 1: Slim Pickings (Episode 3),,Apple iPhone 6s,00:10:09,00:10:09,US (United States)
Lil Jessie,2018-08-04 18:56:20,00:11:24,,Marching Orders: Season 1: Making the Cut (Episode 2),,Apple iPhone 6s,00:11:34,00:11:34,US (United States)
Lil Jessie,2018-08-04 18:43:31,00:12:47,,Marching Orders: Season 1: The Pride (Episode 1),,Apple iPhone 6s,00:12:48,00:12:48,US (United States)
Lil Jessie,2018-08-02 20:02:11,00:20:19,Autoplayed: user action: Unspecified; ,Van Helsing,,FireTV Stick 2016,00:32:15,Not latest view,US (United States)
Lil Jessie,2018-08-02 19:58:12,00:03:04,Autoplayed: user action: Unspecified; ,NoGlobalVideo-CannotLocalize-80241360-en,,FireTV Stick 2016,00:03:25,00:03:25,US (United States)
Lil Jessie,2018-08-02 18:54:19,01:03:46,Autoplayed: user action: Unspecified; ,Last Chance U: INDY: Part 1: Dust in The Wind (Episode 8),,FireTV Stick 2016,01:03:50,01:03:50,US (United States)
Lil Jessie,2018-08-02 18:02:05,00:52:00,Autoplayed: user action: Unspecified; ,Last Chance U: INDY: Part 1: Abracadabra (Episode 7),,FireTV Stick 2016,01:00:24,01:00:24,US (United States)
Lil Jessie,2018-07-30 14:47:32,00:11:57,,Van Helsing,,Apple iPhone 6s,00:11:57,Not latest view,US (United States)
Lil Jessie,2018-07-30 14:38:35,00:06:55,,Jeepers Creepers 3,,Apple iPhone 6s,00:06:55,00:06:55,US (United States)
Lil Jessie,2018-07-30 14:34:55,00:02:05,,Stray Bullet,,Apple iPhone 6s,00:02:05,Not latest view,US (United States)
Lil Jessie,2018-07-30 14:21:16,00:06:57,,At All Costs,,Apple iPhone 6s,00:44:38,00:44:38,US (United States)
Lil Jessie,2018-07-30 13:36:42,00:37:41,Autoplayed: user action: Unspecified; ,At All Costs,,FireTV Stick 2016,00:37:41,Not latest view,US (United States)
Lil Jessie,2018-07-30 13:33:00,00:02:00,Autoplayed: user action: Unspecified; ,Last Chance U: INDY: Part 1: Abracadabra (Episode 7),,FireTV Stick 2016,00:08:26,Not latest view,US (United States)
Lil Jessie,2018-07-27 19:21:42,00:06:02,,Last Chance U: INDY: Part 1: Abracadabra (Episode 7),,Apple iPhone 6s,00:06:28,Not latest view,US (United States)
Lil Jessie,2018-07-22 06:03:09,00:58:58,,Last Chance U: INDY: Part 1: Neewollah (Episode 6),,Apple iPhone 6s,00:59:13,00:59:13,US (United States)
Lil Jessie,2018-07-21 04:27:57,01:01:53,,Last Chance U: INDY: Part 1: Out of State (Episode 5),,Apple iPhone 6s,01:03:48,01:03:48,US (United States)
Lil Jessie,2018-07-21 04:21:44,00:00:02,Autoplayed: user action: None; ,Last Chance U: INDY: Part 1: Out of State (Episode 5),,FireTV Stick 2016,00:00:06,Not latest view,US (United States)
Lil Jessie,2018-07-21 03:18:38,01:02:30,Autoplayed: user action: Unspecified; ,Last Chance U: INDY: Part 1: Get Outta Dodge (Episode 4),,FireTV Stick 2016,01:01:02,01:01:02,US (United States)
